"location","date","total_cases_per_million","total_deaths_per_million","new_cases_smoothed_per_million","people_fully_vaccinated_per_hundred"
"United States","2022-01-16",190097.39,2482.41,2363.68,64.14
"United States","2022-01-17",190097.39,2482.41,2363.68,64.18
"United States","2022-01-18",190097.39,2482.41,2363.68,64.24
"United States","2022-01-19",190097.39,2482.41,2363.68,64.3
"United States","2022-01-20",190097.39,2482.41,2363.68,64.35
"United States","2022-01-21",190097.39,2482.41,2363.68,64.4
"United States","2022-01-22",190097.39,2482.41,2363.68,64.42
"United States","2022-01-23",204862.78,2530.16,2109.34,64.44
"United States","2022-01-24",204862.78,2530.16,2109.34,64.49
"United States","2022-01-25",204862.78,2530.16,2109.34,64.55
"United States","2022-01-26",204862.78,2530.16,2109.34,64.6
"United States","2022-01-27",204862.78,2530.16,2109.34,64.65
"United States","2022-01-28",204862.78,2530.16,2109.34,64.72
"United States","2022-01-29",204862.78,2530.16,2109.34,64.75
"United States","2022-01-30",215957.62,2584.05,1584.98,64.77
"United States","2022-01-31",215957.62,2584.05,1584.98,64.82
"United States","2022-02-01",215957.62,2584.05,1584.98,64.87
"United States","2022-02-02",215957.62,2584.05,1584.98,64.92
"United States","2022-02-03",215957.62,2584.05,1584.98,64.96
"United States","2022-02-04",215957.62,2584.05,1584.98,65.02
"United States","2022-02-05",215957.62,2584.05,1584.98,65.06
"United States","2022-02-06",222366.1,2638.66,915.5,65.08
"United States","2022-02-07",222366.1,2638.66,915.5,65.12
"United States","2022-02-08",222366.1,2638.66,915.5,65.16
"United States","2022-02-09",222366.1,2638.66,915.5,65.21
"United States","2022-02-10",222366.1,2638.66,915.5,65.25
"United States","2022-02-11",222366.1,2638.66,915.5,65.3
"United States","2022-02-12",222366.1,2638.66,915.5,65.33
"United States","2022-02-13",225944.39,2690.05,511.19,65.35
"United States","2022-02-14",225944.39,2690.05,511.19,65.38
"United States","2022-02-15",225944.39,2690.05,511.19,65.41
"United States","2022-02-16",225944.39,2690.05,511.19,65.45
"United States","2022-02-17",225944.39,2690.05,511.19,65.48
"United States","2022-02-18",225944.39,2690.05,511.19,65.53
"United States","2022-02-19",225944.39,2690.05,511.19,65.55
"United States","2022-02-20",228017.84,2735.06,296.21,65.56
"United States","2022-02-21",228017.84,2735.06,296.21,65.59
"United States","2022-02-22",228017.84,2735.06,296.21,65.62
"United States","2022-02-23",228017.84,2735.06,296.21,65.65
"United States","2022-02-24",228017.84,2735.06,296.21,65.67
"United States","2022-02-25",228017.84,2735.06,296.21,65.71
"United States","2022-02-26",228017.84,2735.06,296.21,65.73
"United States","2022-02-27",229359.66,2773.26,191.69,65.74
"United States","2022-02-28",229359.66,2773.26,191.69,65.76
"United States","2022-03-01",229359.66,2773.26,191.69,65.78
"United States","2022-03-02",229359.66,2773.26,191.69,65.8
"United States","2022-03-03",229359.66,2773.26,191.69,65.83
"United States","2022-03-04",229359.66,2773.26,191.69,65.85
"United States","2022-03-05",229359.66,2773.26,191.69,65.87
"United States","2022-03-06",230333.22,2801.6,139.08,65.88
"United States","2022-03-07",230333.22,2801.6,139.08,65.89
"United States","2022-03-08",230333.22,2801.6,139.08,65.91
"United States","2022-03-09",230333.22,2801.6,139.08,65.93
"United States","2022-03-10",230333.22,2801.6,139.08,65.95
"United States","2022-03-11",230333.22,2801.6,139.08,65.97
"United States","2022-03-12",230333.22,2801.6,139.08,65.98
"United States","2022-03-13",231019.34,2826.79,98.02,65.99
"United States","2022-03-14",231019.34,2826.79,98.02,66
"United States","2022-03-15",231019.34,2826.79,98.02,66.02
"United States","2022-03-16",231019.34,2826.79,98.02,66.04
"United States","2022-03-17",231019.34,2826.79,98.02,66.05
"United States","2022-03-18",231019.34,2826.79,98.02,66.07
"United States","2022-03-19",231019.34,2826.79,98.02,66.08
"United States","2022-03-20",231630.53,2836.29,87.31,66.09
"United States","2022-03-21",231630.53,2836.29,87.31,66.1
"United States","2022-03-22",231630.53,2836.29,87.31,66.11
"United States","2022-03-23",231630.53,2836.29,87.31,66.13
"United States","2022-03-24",231630.53,2836.29,87.31,66.14
"United States","2022-03-25",231630.53,2836.29,87.31,66.16
"United States","2022-03-26",231630.53,2836.29,87.31,66.17
"United States","2022-03-27",232196.98,2850.91,80.92,66.17
"United States","2022-03-28",232196.98,2850.91,80.92,66.18
"United States","2022-03-29",232196.98,2850.91,80.92,66.2
"United States","2022-03-30",232196.98,2850.91,80.92,66.21
"United States","2022-03-31",232196.98,2850.91,80.92,66.23
"United States","2022-04-01",232196.98,2850.91,80.92,66.26
"United States","2022-04-02",232196.98,2850.91,80.92,66.27
"United States","2022-04-03",232766.38,2863.12,81.34,66.28
"United States","2022-04-04",232766.38,2863.12,81.34,66.3
"United States","2022-04-05",232766.38,2863.12,81.34,66.32
"United States","2022-04-06",232766.38,2863.12,81.34,66.34
"United States","2022-04-07",232766.38,2863.12,81.34,66.35
"United States","2022-04-08",232766.38,2863.12,81.34,66.38
"United States","2022-04-09",232766.38,2863.12,81.34,66.39
"United States","2022-04-10",233355.47,2873.27,84.16,66.4
"United States","2022-04-11",233355.47,2873.27,84.16,66.42
"United States","2022-04-12",233355.47,2873.27,84.16,66.44
"United States","2022-04-13",233355.47,2873.27,84.16,66.45
"United States","2022-04-14",233355.47,2873.27,84.16,66.47
"United States","2022-04-15",233355.47,2873.27,84.16,66.49
"United States","2022-04-16",233355.47,2873.27,84.16,66.5
"United States","2022-04-17",234081.42,2882.42,103.71,66.5
"United States","2022-04-18",234081.42,2882.42,103.71,66.52
"United States","2022-04-19",234081.42,2882.42,103.71,66.54
"United States","2022-04-20",234081.42,2882.42,103.71,66.56
"United States","2022-04-21",234081.42,2882.42,103.71,66.57
"United States","2022-04-22",234081.42,2882.42,103.71,66.59
"United States","2022-04-23",234081.42,2882.42,103.71,66.6
"United States","2022-04-24",234961.92,2889.57,125.79,66.61
"United States","2022-04-25",234961.92,2889.57,125.79,66.62
"United States","2022-04-26",234961.92,2889.57,125.79,66.64
"United States","2022-04-27",234961.92,2889.57,125.79,66.65
"United States","2022-04-28",234961.92,2889.57,125.79,66.67
"United States","2022-04-29",234961.92,2889.57,125.79,66.69
"United States","2022-04-30",234961.92,2889.57,125.79,66.7
"United States","2022-05-01",236070.3,2896.14,158.34,66.7
"United States","2022-05-02",236070.3,2896.14,158.34,66.71
"United States","2022-05-03",236070.3,2896.14,158.34,66.73
"United States","2022-05-04",236070.3,2896.14,158.34,66.74
"United States","2022-05-05",236070.3,2896.14,158.34,66.76
"United States","2022-05-06",236070.3,2896.14,158.34,66.77
"United States","2022-05-07",236070.3,2896.14,158.34,66.78
"United States","2022-05-08",237433.73,2903.87,194.78,66.78
"United States","2022-05-09",237433.73,2903.87,194.78,66.8
"United States","2022-05-10",237433.73,2903.87,194.78,66.81
"United States","2022-05-11",237433.73,2903.87,194.78,66.83
"United States","2022-05-12",237433.73,2903.87,194.78,66.84
"United States","2022-05-13",237433.73,2903.87,194.78,66.86
"United States","2022-05-14",237433.73,2903.87,194.78,66.87
"United States","2022-05-15",239205.02,2909.62,253.04,66.87
"United States","2022-05-16",239205.02,2909.62,253.04,66.88
"United States","2022-05-17",239205.02,2909.62,253.04,66.9
"United States","2022-05-18",239205.02,2909.62,253.04,66.91
"United States","2022-05-19",239205.02,2909.62,253.04,66.93
"United States","2022-05-20",239205.02,2909.62,253.04,66.94
"United States","2022-05-21",239205.02,2909.62,253.04,66.95
"United States","2022-05-22",241355.6,2915.72,307.23,66.96
"United States","2022-05-23",241355.6,2915.72,307.23,66.97
"United States","2022-05-24",241355.6,2915.72,307.23,66.99
"United States","2022-05-25",241355.6,2915.72,307.23,67
"United States","2022-05-26",241355.6,2915.72,307.23,67.01
"United States","2022-05-27",241355.6,2915.72,307.23,67.03
"United States","2022-05-28",241355.6,2915.72,307.23,67.03
"United States","2022-05-29",243524.39,2923.42,309.83,67.04
"United States","2022-05-30",243524.39,2923.42,309.83,67.04
"United States","2022-05-31",243524.39,2923.42,309.83,67.05
"United States","2022-06-01",243524.39,2923.42,309.83,67.07
"United States","2022-06-02",243524.39,2923.42,309.83,67.08
"United States","2022-06-03",243524.39,2923.42,309.83,67.09
"United States","2022-06-04",243524.39,2923.42,309.83,67.1
"United States","2022-06-05",245502.61,2929.21,282.6,67.1
"United States","2022-06-06",245502.61,2929.21,282.6,67.11
"United States","2022-06-07",245502.61,2929.21,282.6,67.12
"United States","2022-06-08",245502.61,2929.21,282.6,67.14
"United States","2022-06-09",245502.61,2929.21,282.6,67.15
"United States","2022-06-10",245502.61,2929.21,282.6,67.16
"United States","2022-06-11",245502.61,2929.21,282.6,67.17
"United States","2022-06-12",247672.36,2935.9,309.96,67.17
"United States","2022-06-13",247672.36,2935.9,309.96,67.18
"United States","2022-06-14",247672.36,2935.9,309.96,67.19
"United States","2022-06-15",247672.36,2935.9,309.96,67.2
"United States","2022-06-16",247672.36,2935.9,309.96,67.21
"United States","2022-06-17",247672.36,2935.9,309.96,67.22
"United States","2022-06-18",247672.36,2935.9,309.96,67.23
"United States","2022-06-19",249640.7,2942.34,281.19,67.23
"United States","2022-06-20",249640.7,2942.34,281.19,67.24
"United States","2022-06-21",249640.7,2942.34,281.19,67.25
"United States","2022-06-22",249640.7,2942.34,281.19,67.26
"United States","2022-06-23",249640.7,2942.34,281.19,67.27
"United States","2022-06-24",249640.7,2942.34,281.19,67.28
"United States","2022-06-25",249640.7,2942.34,281.19,67.28
"United States","2022-06-26",251718.5,2949.67,296.83,67.28
"United States","2022-06-27",251718.5,2949.67,296.83,67.29
"United States","2022-06-28",251718.5,2949.67,296.83,67.3
"United States","2022-06-29",251718.5,2949.67,296.83,67.31
"United States","2022-06-30",251718.5,2949.67,296.83,67.32
"United States","2022-07-01",251718.5,2949.67,296.83,67.33
"United States","2022-07-02",251718.5,2949.67,296.83,67.33
"United States","2022-07-03",253984.08,2957.4,323.65,67.34
"United States","2022-07-04",253984.08,2957.4,323.65,67.34
"United States","2022-07-05",253984.08,2957.4,323.65,67.35
"United States","2022-07-06",253984.08,2957.4,323.65,67.36
"United States","2022-07-07",253984.08,2957.4,323.65,67.37
"United States","2022-07-08",253984.08,2957.4,323.65,67.38
"United States","2022-07-09",253984.08,2957.4,323.65,67.38
"United States","2022-07-10",256161.8,2964.59,311.1,67.38
"United States","2022-07-11",256161.8,2964.59,311.1,67.39
"United States","2022-07-12",256161.8,2964.59,311.1,67.4
"United States","2022-07-13",256161.8,2964.59,311.1,67.41
"United States","2022-07-14",256161.8,2964.59,311.1,67.43
"United States","2022-07-15",256161.8,2964.59,311.1,67.44
"United States","2022-07-16",256161.8,2964.59,311.1,67.44
"United States","2022-07-17",258762.52,2972.74,371.53,67.45
"United States","2022-07-18",258762.52,2972.74,371.53,67.46
"United States","2022-07-19",258762.52,2972.74,371.53,67.47
"United States","2022-07-20",258762.52,2972.74,371.53,67.48
"United States","2022-07-21",258762.52,2972.74,371.53,67.5
"United States","2022-07-22",258762.52,2972.74,371.53,67.51
"United States","2022-07-23",258762.52,2972.74,371.53,67.52
"United States","2022-07-24",261423.14,2982.08,380.09,67.53
"United States","2022-07-25",261423.14,2982.08,380.09,67.54
"United States","2022-07-26",261423.14,2982.08,380.09,67.55
"United States","2022-07-27",261423.14,2982.08,380.09,67.56
"United States","2022-07-28",261423.14,2982.08,380.09,67.58
"United States","2022-07-29",261423.14,2982.08,380.09,67.59
"United States","2022-07-30",261423.14,2982.08,380.09,67.6
"United States","2022-07-31",264198.8,2991.19,396.52,67.6
"United States","2022-08-01",264198.8,2991.19,396.52,67.61
"United States","2022-08-02",264198.8,2991.19,396.52,67.62
"United States","2022-08-03",264198.8,2991.19,396.52,67.63
"United States","2022-08-04",264198.8,2991.19,396.52,67.64
"United States","2022-08-05",264198.8,2991.19,396.52,67.65
"United States","2022-08-06",264198.8,2991.19,396.52,67.66
"United States","2022-08-07",266506.2,3000.74,329.63,67.67
"United States","2022-08-08",266506.2,3000.74,329.63,67.68
"United States","2022-08-09",266506.2,3000.74,329.63,67.69
"United States","2022-08-10",266506.2,3000.74,329.63,67.7
"United States","2022-08-11",266506.2,3000.74,329.63,67.71
"United States","2022-08-12",266506.2,3000.74,329.63,67.72
"United States","2022-08-13",266506.2,3000.74,329.63,67.72
"United States","2022-08-14",268560.5,3010.82,293.47,67.73
"United States","2022-08-15",268560.5,3010.82,293.47,67.74
"United States","2022-08-16",268560.5,3010.82,293.47,67.74
"United States","2022-08-17",268560.5,3010.82,293.47,67.75
"United States","2022-08-18",268560.5,3010.82,293.47,67.76
"United States","2022-08-19",268560.5,3010.82,293.47,67.77
"United States","2022-08-20",268560.5,3010.82,293.47,67.78
"United States","2022-08-21",270448.8,3020.28,269.76,67.78
"United States","2022-08-22",270448.8,3020.28,269.76,67.79
"United States","2022-08-23",270448.8,3020.28,269.76,67.8
"United States","2022-08-24",270448.8,3020.28,269.76,67.81
"United States","2022-08-25",270448.8,3020.28,269.76,67.82
"United States","2022-08-26",270448.8,3020.28,269.76,67.83
"United States","2022-08-27",270448.8,3020.28,269.76,67.83
"United States","2022-08-28",272235.84,3029.71,255.29,67.83
"United States","2022-08-29",272235.84,3029.71,255.29,67.84
"United States","2022-08-30",272235.84,3029.71,255.29,67.85
"United States","2022-08-31",272235.84,3029.71,255.29,67.86
"United States","2022-09-01",272235.84,3029.71,255.29,67.86
"United States","2022-09-02",272235.84,3029.71,255.29,67.87
"United States","2022-09-03",272235.84,3029.71,255.29,67.87
"United States","2022-09-04",273935.12,3038.75,242.76,67.87
"United States","2022-09-05",273935.12,3038.75,242.76,67.88
"United States","2022-09-06",273935.12,3038.75,242.76,67.88
"United States","2022-09-07",273935.12,3038.75,242.76,67.9
"United States","2022-09-08",273935.12,3038.75,242.76,67.91
"United States","2022-09-09",273935.12,3038.75,242.76,67.93
"United States","2022-09-10",273935.12,3038.75,242.76,67.94
"United States","2022-09-11",275251.28,3046.44,188.02,67.94
"United States","2022-09-12",275251.28,3046.44,188.02,67.96
"United States","2022-09-13",275251.28,3046.44,188.02,67.97
"United States","2022-09-14",275251.28,3046.44,188.02,67.99
"United States","2022-09-15",275251.28,3046.44,188.02,68
"United States","2022-09-16",275251.28,3046.44,188.02,68.02
"United States","2022-09-17",275251.28,3046.44,188.02,68.03
"United States","2022-09-18",276442.66,3054.93,170.2,68.04
"United States","2022-09-19",276442.66,3054.93,170.2,68.05
"United States","2022-09-20",276442.66,3054.93,170.2,68.07
"United States","2022-09-21",276442.66,3054.93,170.2,68.08
"United States","2022-09-22",276442.66,3054.93,170.2,68.1
"United States","2022-09-23",276442.66,3054.93,170.2,68.12
"United States","2022-09-24",276442.66,3054.93,170.2,68.13
"United States","2022-09-25",277522.28,3062.85,154.23,68.14
"United States","2022-09-26",277522.28,3062.85,154.23,68.15
"United States","2022-09-27",277522.28,3062.85,154.23,68.17
"United States","2022-09-28",277522.28,3062.85,154.23,68.19
"United States","2022-09-29",277522.28,3062.85,154.23,68.2
"United States","2022-09-30",277522.28,3062.85,154.23,68.22
"United States","2022-10-01",277522.28,3062.85,154.23,68.23
"United States","2022-10-02",278462.84,3071.58,134.37,68.24
"United States","2022-10-03",278462.84,3071.58,134.37,68.25
"United States","2022-10-04",278462.84,3071.58,134.37,68.27
"United States","2022-10-05",278462.84,3071.58,134.37,68.29
"United States","2022-10-06",278462.84,3071.58,134.37,68.3
"United States","2022-10-07",278462.84,3071.58,134.37,68.32
"United States","2022-10-08",278462.84,3071.58,134.37,68.33
"United States","2022-10-09",279284.38,3079.08,117.36,68.34
"United States","2022-10-10",279284.38,3079.08,117.36,68.35
"United States","2022-10-11",279284.38,3079.08,117.36,68.37
"United States","2022-10-12",279284.38,3079.08,117.36,68.39
"United States","2022-10-13",279284.38,3079.08,117.36,68.41
"United States","2022-10-14",279284.38,3079.08,117.36,68.43
"United States","2022-10-15",279284.38,3079.08,117.36,68.43
"United States","2022-10-16",280020.12,3085.73,105.11,68.44
"United States","2022-10-17",280020.12,3085.73,105.11,68.46
"United States","2022-10-18",280020.12,3085.73,105.11,68.47
"United States","2022-10-19",280020.12,3085.73,105.11,68.49
"United States","2022-10-20",280020.12,3085.73,105.11,68.51
"United States","2022-10-21",280020.12,3085.73,105.11,68.53
"United States","2022-10-22",280020.12,3085.73,105.11,68.53
"United States","2022-10-23",280850.88,3094.39,118.68,68.54
"United States","2022-10-24",280850.88,3094.39,118.68,68.56
"United States","2022-10-25",280850.88,3094.39,118.68,68.57
"United States","2022-10-26",280850.88,3094.39,118.68,68.59
"United States","2022-10-27",280850.88,3094.39,118.68,68.61
"United States","2022-10-28",280850.88,3094.39,118.68,68.63
"United States","2022-10-29",280850.88,3094.39,118.68,68.63
"United States","2022-10-30",281597.97,3103.41,106.73,68.64
"United States","2022-10-31",281597.97,3103.41,106.73,68.65
"United States","2022-11-01",281597.97,3103.41,106.73,68.66
"United States","2022-11-02",281597.97,3103.41,106.73,68.68
"United States","2022-11-03",281597.97,3103.41,106.73,68.69
"United States","2022-11-04",281597.97,3103.41,106.73,68.71
"United States","2022-11-05",281597.97,3103.41,106.73,68.72
"United States","2022-11-06",282380.62,3110.62,111.81,68.72
"United States","2022-11-07",282380.62,3110.62,111.81,68.74
"United States","2022-11-08",282380.62,3110.62,111.81,68.75
"United States","2022-11-09",282380.62,3110.62,111.81,68.76
"United States","2022-11-10",282380.62,3110.62,111.81,68.77
"United States","2022-11-11",282380.62,3110.62,111.81,68.79
"United States","2022-11-12",282380.62,3110.62,111.81,68.79
"United States","2022-11-13",283208.94,3117.32,118.33,68.8
"United States","2022-11-14",283208.94,3117.32,118.33,68.81
"United States","2022-11-15",283208.94,3117.32,118.33,68.82
"United States","2022-11-16",283208.94,3117.32,118.33,68.83
"United States","2022-11-17",283208.94,3117.32,118.33,68.85
"United States","2022-11-18",283208.94,3117.32,118.33,68.86
"United States","2022-11-19",283208.94,3117.32,118.33,68.87
"United States","2022-11-20",284014.1,3123.77,115.02,68.87
"United States","2022-11-21",284014.1,3123.77,115.02,68.88
"United States","2022-11-22",284014.1,3123.77,115.02,68.89
"United States","2022-11-23",284014.1,3123.77,115.02,68.9
"United States","2022-11-24",284014.1,3123.77,115.02,68.9
"United States","2022-11-25",284014.1,3123.77,115.02,68.91
"United States","2022-11-26",284014.1,3123.77,115.02,68.91
"United States","2022-11-27",284892.97,3131.44,125.56,68.92
"United States","2022-11-28",284892.97,3131.44,125.56,68.92
"United States","2022-11-29",284892.97,3131.44,125.56,68.93
"United States","2022-11-30",284892.97,3131.44,125.56,68.94
"United States","2022-12-01",284892.97,3131.44,125.56,68.95
"United States","2022-12-02",284892.97,3131.44,125.56,68.97
"United States","2022-12-03",284892.97,3131.44,125.56,68.97
"United States","2022-12-04",285778.97,3136.6,126.57,68.97
"United States","2022-12-05",285778.97,3136.6,126.57,68.98
"United States","2022-12-06",285778.97,3136.6,126.57,68.99
"United States","2022-12-07",285778.97,3136.6,126.57,69
"United States","2022-12-08",285778.97,3136.6,126.57,69.01
"United States","2022-12-09",285778.97,3136.6,126.57,69.02
"United States","2022-12-10",285778.97,3136.6,126.57,69.02
"United States","2022-12-11",287132.34,3145.49,193.34,69.03
"United States","2022-12-12",287132.34,3145.49,193.34,69.04
"United States","2022-12-13",287132.34,3145.49,193.34,69.05
"United States","2022-12-14",287132.34,3145.49,193.34,69.05
"United States","2022-12-15",287132.34,3145.49,193.34,69.06
"United States","2022-12-16",287132.34,3145.49,193.34,69.07
"United States","2022-12-17",287132.34,3145.49,193.34,69.08
"United States","2022-12-18",288438.25,3153.25,186.56,69.08
"United States","2022-12-19",288438.25,3153.25,186.56,69.09
"United States","2022-12-20",288438.25,3153.25,186.56,69.1
"United States","2022-12-21",288438.25,3153.25,186.56,69.1
"United States","2022-12-22",288438.25,3153.25,186.56,69.11
"United States","2022-12-23",288438.25,3153.25,186.56,69.11
"United States","2022-12-24",288438.25,3153.25,186.56,69.12
"United States","2022-12-25",289925.7,3162.13,212.49,69.12
"United States","2022-12-26",289925.7,3162.13,212.49,69.12
"United States","2022-12-27",289925.7,3162.13,212.49,69.13
"United States","2022-12-28",289925.7,3162.13,212.49,69.13
"United States","2022-12-29",289925.7,3162.13,212.49,69.14
"United States","2022-12-30",289925.7,3162.13,212.49,69.15
"United States","2022-12-31",289925.7,3162.13,212.49,69.15
"United States","2023-01-01",291074.06,3169.39,164.05,69.15
"United States","2023-01-02",291074.06,3169.39,164.05,69.15
"United States","2023-01-03",291074.06,3169.39,164.05,69.16
"United States","2023-01-04",291074.06,3169.39,164.05,69.17
"United States","2023-01-05",291074.06,3169.39,164.05,69.17
"United States","2023-01-06",291074.06,3169.39,164.05,69.18
"United States","2023-01-07",291074.06,3169.39,164.05,69.18
"United States","2023-01-08",292455.22,3177.49,197.31,69.19
"United States","2023-01-09",292455.22,3177.49,197.31,69.19
"United States","2023-01-10",292455.22,3177.49,197.31,69.2
"United States","2023-01-11",292455.22,3177.49,197.31,69.2
"United States","2023-01-12",292455.22,3177.49,197.31,69.21
"United States","2023-01-13",292455.22,3177.49,197.31,69.22
"United States","2023-01-14",292455.22,3177.49,197.31,69.22
"United States","2023-01-15",293767.22,3190.39,187.43,69.22
"United States","2023-01-16",293767.22,3190.39,187.43,69.22
"United States","2023-01-17",293767.22,3190.39,187.43,69.23
"United States","2023-01-18",293767.22,3190.39,187.43,69.23
"United States","2023-01-19",293767.22,3190.39,187.43,69.24
"United States","2023-01-20",293767.22,3190.39,187.43,69.24
"United States","2023-01-21",293767.22,3190.39,187.43,69.25
"United States","2023-01-22",294669.1,3201.12,128.84,69.25
"United States","2023-01-23",294669.1,3201.12,128.84,69.25
"United States","2023-01-24",294669.1,3201.12,128.84,69.25
"United States","2023-01-25",294669.1,3201.12,128.84,69.26
"United States","2023-01-26",294669.1,3201.12,128.84,69.26
"United States","2023-01-27",294669.1,3201.12,128.84,69.27
"United States","2023-01-28",294669.1,3201.12,128.84,69.27
"United States","2023-01-29",295532.47,3212.08,123.34,69.27
"United States","2023-01-30",295532.47,3212.08,123.34,69.27
"United States","2023-01-31",295532.47,3212.08,123.34,69.28
"United States","2023-02-01",295532.47,3212.08,123.34,69.28
"United States","2023-02-02",295532.47,3212.08,123.34,69.28
"United States","2023-02-03",295532.47,3212.08,123.34,69.29
"United States","2023-02-04",295532.47,3212.08,123.34,69.29
"United States","2023-02-05",296368.1,3222.18,119.38,69.29
"United States","2023-02-06",296368.1,3222.18,119.38,69.29
"United States","2023-02-07",296368.1,3222.18,119.38,69.3
"United States","2023-02-08",296368.1,3222.18,119.38,69.3
"United States","2023-02-09",296368.1,3222.18,119.38,69.3
"United States","2023-02-10",296368.1,3222.18,119.38,69.31
"United States","2023-02-11",296368.1,3222.18,119.38,69.31
"United States","2023-02-12",297182.75,3232.26,116.38,69.31
"United States","2023-02-13",297182.75,3232.26,116.38,69.31
"United States","2023-02-14",297182.75,3232.26,116.38,69.32
"United States","2023-02-15",297182.75,3232.26,116.38,69.32
"United States","2023-02-16",297182.75,3232.26,116.38,69.32
"United States","2023-02-17",297182.75,3232.26,116.38,69.33
"United States","2023-02-18",297182.75,3232.26,116.38,69.33
"United States","2023-02-19",297927.53,3240.62,106.4,69.33
"United States","2023-02-20",297927.53,3240.62,106.4,69.33
"United States","2023-02-21",297927.53,3240.62,106.4,69.33
"United States","2023-02-22",297927.53,3240.62,106.4,69.33
"United States","2023-02-23",297927.53,3240.62,106.4,69.34
"United States","2023-02-24",297927.53,3240.62,106.4,69.34
"United States","2023-02-25",297927.53,3240.62,106.4,69.34
"United States","2023-02-26",298709.78,3247.54,111.75,69.34
"United States","2023-02-27",298709.78,3247.54,111.75,69.35
"United States","2023-02-28",298709.78,3247.54,111.75,69.35
"United States","2023-03-01",298709.78,3247.54,111.75,69.35
"United States","2023-03-02",298709.78,3247.54,111.75,69.35
"United States","2023-03-03",298709.78,3247.54,111.75,69.36
"United States","2023-03-04",298709.78,3247.54,111.75,69.36
"United States","2023-03-05",299376.88,3253.97,95.3,69.36
"United States","2023-03-06",299376.88,3253.97,95.3,69.36
"United States","2023-03-07",299376.88,3253.97,95.3,69.36
"United States","2023-03-08",299376.88,3253.97,95.3,69.37
"United States","2023-03-09",299376.88,3253.97,95.3,69.37
"United States","2023-03-10",299376.88,3253.97,95.3,69.37
"United States","2023-03-11",299376.88,3253.97,95.3,69.37
"United States","2023-03-12",299876.38,3259.5,71.36,69.37
"United States","2023-03-13",299876.38,3259.5,71.36,69.38
"United States","2023-03-14",299876.38,3259.5,71.36,69.38
"United States","2023-03-15",299876.38,3259.5,71.36,69.38
"United States","2023-03-16",299876.38,3259.5,71.36,69.38
"United States","2023-03-17",299876.38,3259.5,71.36,69.39
"United States","2023-03-18",299876.38,3259.5,71.36,69.39
"United States","2023-03-19",300247.1,3264.59,52.96,69.39
"United States","2023-03-20",300247.1,3264.59,52.96,69.39
"United States","2023-03-21",300247.1,3264.59,52.96,69.39
"United States","2023-03-22",300247.1,3264.59,52.96,69.39
"United States","2023-03-23",300247.1,3264.59,52.96,69.4
"United States","2023-03-24",300247.1,3264.59,52.96,69.4
"United States","2023-03-25",300247.1,3264.59,52.96,69.4
"United States","2023-03-26",300694.97,3270.7,63.98,69.4
"United States","2023-03-27",300694.97,3270.7,63.98,69.4
"United States","2023-03-28",300694.97,3270.7,63.98,69.41
"United States","2023-03-29",300694.97,3270.7,63.98,69.41
"United States","2023-03-30",300694.97,3270.7,63.98,69.41
"United States","2023-03-31",300694.97,3270.7,63.98,69.41
"United States","2023-04-01",300694.97,3270.7,63.98,69.41
"United States","2023-04-02",301211.3,3275.81,73.77,69.41
"United States","2023-04-03",301211.3,3275.81,73.77,69.42
"United States","2023-04-04",301211.3,3275.81,73.77,69.42
"United States","2023-04-05",301211.3,3275.81,73.77,69.42
"United States","2023-04-06",301211.3,3275.81,73.77,69.42
"United States","2023-04-07",301211.3,3275.81,73.77,69.42
"United States","2023-04-08",301211.3,3275.81,73.77,69.43
"United States","2023-04-09",301514.28,3280.87,43.28,69.43
"United States","2023-04-10",301514.28,3280.87,43.28,69.43
"United States","2023-04-11",301514.28,3280.87,43.28,69.43
"United States","2023-04-12",301514.28,3280.87,43.28,69.43
"United States","2023-04-13",301514.28,3280.87,43.28,69.43
"United States","2023-04-14",301514.28,3280.87,43.28,69.44
"United States","2023-04-15",301514.28,3280.87,43.28,69.44
"United States","2023-04-16",301818.97,3284.65,43.52,69.44
"United States","2023-04-17",301818.97,3284.65,43.52,69.44
"United States","2023-04-18",301818.97,3284.65,43.52,69.44
"United States","2023-04-19",301818.97,3284.65,43.52,69.44
"United States","2023-04-20",301818.97,3284.65,43.52,69.44
"United States","2023-04-21",301818.97,3284.65,43.52,69.45
"United States","2023-04-22",301818.97,3284.65,43.52,69.45
"United States","2023-04-23",302107.28,3288.16,41.19,69.45
"United States","2023-04-24",302107.28,3288.16,41.19,69.45
"United States","2023-04-25",302107.28,3288.16,41.19,69.45
"United States","2023-04-26",302107.28,3288.16,41.19,69.45
"United States","2023-04-27",302107.28,3288.16,41.19,69.45
"United States","2023-04-28",302107.28,3288.16,41.19,69.46
"United States","2023-04-29",302107.28,3288.16,41.19,69.46
"United States","2023-04-30",302360.5,3291.22,36.17,69.46
"United States","2023-05-01",302360.5,3291.22,36.17,69.46
"United States","2023-05-02",302360.5,3291.22,36.17,69.46
"United States","2023-05-03",302360.5,3291.22,36.17,69.46
"United States","2023-05-04",302360.5,3291.22,36.17,69.46
"United States","2023-05-05",302360.5,3291.22,36.17,69.46
"United States","2023-05-06",302360.5,3291.22,36.17,69.47
"United States","2023-05-07",302586.44,3294.57,32.28,69.47
"United States","2023-05-08",302586.44,3294.57,32.28,69.47
"United States","2023-05-09",302586.44,3294.57,32.28,69.47
"United States","2023-05-10",302586.44,3294.57,32.28,NA
